"X"	"age"	"gender"	"humanmade"	"concern"	"efficacy"	"income"	"edu3"	"translation"	"univdummy"	"theta1"	"theta2"	"theta3"	"theta4"
"1931"	1930	3	2	1	0.75	0.3333333	361900	2	"Þeir eru raunverulegar og það er svolítið ógnvekjandi peninga státar af heiminum svo þú getir ekki treyst stjórnmálamönnum og hvað þeir gera í raun við framtíðina fyrir börnin okkar? Nuclear Fukushima heyrir ekki meira um hvað gerðist þarna og ef enn er hætta? "	0	0.140269452791116	0.0485418612715186	0.610737273692003	0.200451412245363
"1932"	1931	6	1	0	0.25	0.6666667	230000	0	"Þau eru eðlileg "	0	0.256702214142314	0.0874436655866741	0.402543947916305	0.253310172354706
"1933"	1932	6	1	1	0.75	0.6666667	500000	3	"Þeir eru tilbúnir "	1	0.192594633896799	0.13607732232745	0.419504612462664	0.251823431313087
"1934"	1933	2	1	1	1	0.3333333	850000	3	"Breytingarnar sem eiga sér stað í Stratos og andrúmsloftinu sem eyðileggja jörðina smelel ísinn á Grænlandi og hækka sjávarstig með 7 5meter í fyrsta sæti "	1	0.155187922239567	0.135770514959878	0.534226141561704	0.174815421238851
"1935"	1934	2	2	1	1	0.6666667	200000	3	"Þeir hafa áhyggjur af Noregi ætti að fara fram sem gott dæmi en það mikilvægasta er að við getum notað auðlindir okkar til að hjálpa löndum sem eru miklu stærri og hafa miklu meira að segja um loftslagsbreytingar telja að breytingar verða að byrja með hverjum einstaklingi á sama hátt TIME Ég veit að losun Noregs eru lítil um allan heim og því, tækni og þekkingu sem gæti verið mikilvægast sem við getum lagt sitt af mörkum við "	1	0.146596762576388	0.0353099730790739	0.691278553928266	0.126814710416272
"1936"	1935	7	1	1	1	0.6666667	270000	2	"Þá hugsa ég um hvað uppfinningar mínar geta lagt sitt af mörkum: * Fleiri plas-mótað steypu með sveigjanlegri formwork kerfi mun stuðla að minni miklum flutningi á steypuþætti * með einfaldari formwork kerfi, koma nokkrir leigustöðvar til og þess vegna flutt flutningslengd með leiguhúsnæði Formwork * með léttu og sveigjanlegri formwork mun ráðast á mikla veður til dæmis hraðar og ódýrari að endurreisa heimili sín með plasista steypu * með flóðið sem hægt er að nota flestar staðir og í stórum hæð, getur stór Eigedommer fljótlega verið hlíft fyrir flóðið Ókostur við flóðastiku í dag er td lág hæð og að loka er aðeins hægt að byggja á flatt yfirborð "	0	0.338777005747692	0.0800571976144307	0.299511796315715	0.281654000322163
"1937"	1936	5	1	1	0.5	0.3333333	750000	0	"Þá hugsa ég um öfgara veður og vandamál fyrir þá sem gera matvælaframleiðslu (landbúnað) "	0	0.27009049098422	0.215332041793755	0.267072819969457	0.247504647252568
"1938"	1937	5	1	1	1	0.6666667	800000	1	"Þá hugsa ég um allt talað og skortur á aðgerðum og að stórt samhengi sé að mestu leyti fjarverandi í umræðunni - hvernig kapítalismi kapítalismans er stöðugt að skapa stærri loftslagsbreytingar "	0	0.403604022348096	0.153090119004392	0.258455132725806	0.184850725921706
"1939"	1938	6	2	1	0.75	0.3333333	350000	3	"Þá held ég að svo lengi sem það er græðgi sem stjórnar heiminum, verður að nota markaðsaðferðina til að hafa áhrif á val og neyslu sem það verður að kosta meira til að eyðileggja umhverfið sem við verðum að verða meðvitaðri um neyslu okkar á umhverfis- og loftslagi- Tengdir ástæður Upplýsingar og skýrslur um framleiðsluaðferðir vöru og vara sem við innflutning er mikilvægt svo að við getum tekið upplýstar ákvarðanir að sjálfsögðu er stjórnmál mikilvægt en stjórnmálamenn ættu að vera endurkjört "	1	0.139891773303092	0.0370949549312671	0.608753903335664	0.214259368429978
"1940"	1939	1	2	0	0.5	0.3333333	0	1	"CO2 losun jarðvegi fílar línurit eldfjöll A heimildarmynd sem ég sá einu sinni umhverfisveislu græna grasið "	0	0.211934007822588	0.0825840360266672	0.498988458185624	0.206493497965121
"1941"	1940	1	2	1	0.75	0.3333333	60000	2	"CO2 losun Global Warming "	0	0.0856994138323313	0.790587807480353	0.0680086833101372	0.0557040953771789
"1942"	1941	2	1	0	0.5	0.3333333	500000	2	"CO2 losun "	0	0.203274384340191	0.360054500393359	0.261131070756162	0.175540044510288
"1943"	1942	1	1	1	0.5	0.3333333	0	0	"CO2 losun "	0	0.199185585645602	0.463499633556276	0.198834416359576	0.138480364438546
"1944"	1943	1	1	1	0.25	0.6666667	170000	1	"CO2 losun "	0	0.188189028072931	0.503851751261354	0.179309993629548	0.128649227036167
"1945"	1944	6	1	0	0.5	0.3333333	576000	3	"CO2 Aukin í andrúmsloft jarðarhitun "	1	0.143777682406733	0.609000349602958	0.127578553572777	0.119643414417532
"1946"	1945	2	1	1	0.75	0.3333333	430000	2	"CO2 hlýrri loftslag Extreme Weather Melting "	0	0.0644335377036862	0.846433591375062	0.0472154499242886	0.0419174209969631
"1947"	1946	3	1	1	0.5	0.3333333	450000	3	"CO2 Losun heitari Vertu úrkomu "	1	0.0791722397265914	0.798369358704617	0.0602563520145121	0.0622020495542795
"1948"	1947	5	1	1	0.5	0.3333333	400000	3	"CO2 losun sem verður að vera takmörkuð "	1	0.186935072132365	0.152113353803254	0.370476575899367	0.290474998165014
"1949"	1948	5	2	0	0.5	0.3333333	198000	2	"CO2 losun gömlu scrapped kjarnorkuver erlendis bát flak sem liggja og menga á sjávarolíu leki "	0	0.221077797332822	0.142620210630414	0.414534264394878	0.221767727641887
"1950"	1949	1	1	0	0	0.3333333	15000	1	"CO2 losun "	0	0.236187032470812	0.324514073125284	0.259605130550015	0.17969376385389
"1951"	1950	5	1	1	0.25	1	300000	1	"CO2 losun "	0	0.16410640185923	0.628728682226748	0.115712567824114	0.0914523480899079
"1952"	1951	5	1	1	0.5	0.3333333	600000	0	"CO2 losun "	0	0.173315123608267	0.589070403321626	0.12739074530184	0.110223727768267
"1953"	1952	4	2	1	1	0.3333333	400000	3	"CO2 losun "	1	0.120226667212941	0.659126769235002	0.117692677283569	0.102953886268489
"1954"	1953	3	1	0	0.25	0.6666667	340000	3	"CO2 losun "	1	0.189459077815506	0.442097036336908	0.212369419569247	0.156074466278339
"1955"	1954	4	2	1	0.75	0.3333333	830000	3	"CO2 MISTRATION CLIMATION samningaviðræður. Tregðu viðfangsefni tengdar ITL Aukin velmegun vs aukin losunarhömlur gróðurhúsalofttegunda og mannleg neyðarstormar "	1	0.102649583319332	0.756633609582515	0.0709976307285267	0.0697191763696256
"1956"	1955	6	1	0	0.5	0.6666667	500000	3	"CO2 gróðurhúsalofttegundir olíu mengun "	1	0.242540089839206	0.144004420053238	0.376463404847666	0.236992085259891
"1965"	1964	2	1	1	0.75	0	499200	3	"Tækifæri "	1	0.187412730993225	0.165300885103161	0.366611126469032	0.280675257434582
"1966"	1965	1	2	1	0.75	0.6666667	0	1	"Sjálfbær þróun mengun kaldara hlýrra "	0	0.315570229408507	0.200323845819094	0.305540722756254	0.178565202016145
"1967"	1966	5	1	0	0.25	0	500000	2	"Embættismenn til að vinna sér inn flestum þátttöku / vera hluti af fagfólki sem vilja græða á meintum loftslagsbreytingum. Rannsóknarstarfsmenn sem telja að þeir vita að allir margir sem eru hræddir um að afla sér ekki nógu vel ef margir stofnanir voru að setja upp eigingirni loftslagsbreytinga. Opinberar sjóðir um allan heim samfélagið "	0	0.0948601901265092	0.00825500366099389	0.627732742765101	0.269152063447396
"1969"	1968	3	2	1	0.5	0.6666667	250000	3	"Ræktun og mengun "	1	0.232695124360972	0.313232229575834	0.254356028920998	0.199716617142197
"1971"	1970	4	2	1	0.5	0.6666667	420000	3	"Bree / Ice Melting "	1	0.0844893508448335	0.802706331459606	0.0576138096689404	0.0551905080266201
"1972"	1971	2	2	1	0.75	0.6666667	200000	2	"Gott fyrir framtíðina "	0	0.191821312122049	0.0930819308828819	0.45868195774604	0.256414799249029
"1973"	1972	2	1	1	0.5	0.6666667	330000	3	"Vinnuskilyrði Hvað verður um náttúruna og skóginn? "	1	0.183571184718484	0.101486857726791	0.463361578937361	0.251580378617364
"1974"	1973	3	1	0	0.25	0.3333333	500000	3	"Eru fljótt efins um hvaða tengingar / net sendandi hefur annaðhvort það frá annarri hliðinni eða öðrum "	1	0.140788157620679	0.0273782492948068	0.515710637529455	0.31612295555506
"1975"	1974	3	1	1	0.75	0.3333333	0	2	"Er í raun kvíðin af orði / hugmyndinni um loftslagsbreytingar sem mér líkar það ekki við allt "	0	0.173828596967619	0.0519695455450492	0.476143644279609	0.298058213207723
"1976"	1975	6	1	0	0.5	0.3333333	750000	3	"Verður minna snjó? "	1	0.172608511130945	0.478855849734477	0.194007822064201	0.154527817070376
"1978"	1977	4	2	1	0.75	0.6666667	215000	3	"Bíll Drive. "	1	0.225970554360597	0.327100536219728	0.253186421761627	0.193742487658048
"1979"	1978	5	2	1	0.5	0.3333333	500000	3	"Bíll mengun "	1	0.260410902393725	0.285497780878334	0.232915532330779	0.221175784397162
"1980"	1979	1	1	1	1	0	80000	2	"Bílar í dag eru Stone Age Tragic Fekkah "	0	0.195344358514716	0.10412868011079	0.408590169680594	0.291936791693901
"1981"	1980	4	2	1	0.5	0.3333333	430000	2	"Bílar "	0	0.218982861212876	0.2331055056038	0.274440609477301	0.273471023706022
"1982"	1981	5	2	1	0.25	0.3333333	0	2	"Automobile nota bensín og dísel "	0	0.249740326501195	0.339166838738694	0.207355636374912	0.203737198385199
"1983"	1982	5	1	1	0.25	0	0	2	"Biblían segir: Himinn og jörð skulu fara fram en orð mitt skal alltaf samanstanda af "	0	0.184226755280856	0.0744186791370984	0.416764354878283	0.324590210703762
"1984"	1983	4	1	1	1	0.3333333	650000	2	"Falleg þróun "	0	0.226652133362241	0.259309519570527	0.295156570921637	0.218881776145595
"1985"	1984	6	2	1	1	0.6666667	0	2	"Áhyggjur! "	0	0.225266531390264	0.275157270836341	0.301684829237944	0.197891368535451
"1986"	1985	4	1	1	0.75	0.3333333	650000	3	"Áhyggjuefni "	1	0.216997091332175	0.276553427582666	0.273374859775878	0.233074621309281
"1987"	1986	3	1	0	0.75	0.6666667	371000	3	"áhyggjuefni stundum ýkja "	1	0.234448894409076	0.173963375660107	0.371079426639428	0.220508303291389
"1988"	1987	4	1	1	1	0.3333333	810000	3	"Áhyggjuefni fyrir framtíðina og við verðum öll að gera eitthvað um það "	1	0.15508707797041	0.053487594090313	0.440100531533942	0.351324796405335
"1989"	1988	3	2	1	0.75	0.3333333	650000	3	"áhyggjuefni "	1	0.220332454259935	0.301294584341327	0.263061645151508	0.215311316247231
"1990"	1989	7	1	1	0.75	0.3333333	320000	3	"Áhyggjuefni "	1	0.21703008710089	0.335007017727039	0.225315409824801	0.22264748534727
"1991"	1990	3	1	1	0.75	0	300000	3	"áhyggjuefni "	1	0.209670136670533	0.251998143663277	0.281616579109685	0.256715140556506
"1992"	1991	2	2	1	0.5	0.3333333	460000	3	"Áhyggjuefni "	1	0.22653451482143	0.287919084109768	0.263904423698894	0.221641977369908
"1993"	1992	4	2	1	0.75	1	180000	3	"Áhyggjuefni "	1	0.231302624559342	0.332824328334899	0.259296461166339	0.17657658593942
"1994"	1993	6	2	1	0.75	0.3333333	300000	3	"Áhyggjur af því hversu erfitt það er að breyta hegðun persónulega til að bæta loftslag yfirvöld verða að \"verðlaun\" ráðstafanir betri og auðvelda betri umhverfisstefnu "	1	0.262311968154378	0.108175111793163	0.281866910126813	0.347646009925645
"1995"	1994	4	2	1	0.5	0.3333333	400000	2	"áhyggjufullur "	0	0.244241049256342	0.31394167052377	0.236561723288155	0.205255556931733
"1996"	1995	4	2	1	0.75	0.6666667	405	3	"Áhyggjufullur "	1	0.225970554309905	0.327100535493761	0.253186422308017	0.193742487888318
"1997"	1996	1	1	0	0.5	0.3333333	800000	3	"Áhyggjufullur "	1	0.228698953594033	0.144732620271568	0.379595212150335	0.246973213984064
"1998"	1997	2	1	1	0.75	0.3333333	520000	3	"hafa áhyggjur "	1	0.179530696527008	0.107916973143747	0.450592990414042	0.261959339915203
"1999"	1998	3	2	1	1	1	400000	3	"Þarf að gæta heimsins "	1	0.226068148073988	0.209620933150915	0.333120500859397	0.2311904179157
"2001"	2000	2	1	1	0.75	0.3333333	200000	2	"Íbúafjöldi með loftslagsbreytingum verður óreiðu pólitísk sundurliðun Rightstreme tekur til að koma í veg fyrir að flóttamenn komist inn í þennan hluta heimsins sem \"sama\" mun gerast í erfiðum löndum þar sem þeir munu safna fólki til að vara þetta er versta atburðarásin. Hluti af þessum heimi í heiminum "	0	0.111900461582049	0.0190241479142817	0.360732027395824	0.508343363107845
"2002"	2001	7	1	1	0.75	0.6666667	600000	3	"Blöð Veðurskilyrði Hærri hitastig Flóð Racing breytt lífskjörum fyrir fiskfugla og dýr Strore flóð vandamál fyrir lág-lygi þjóðir "	1	0.11698289778786	0.683514427195008	0.0870324942315537	0.112470180785577
"2005"	2004	3	2	1	0.75	0.6666667	590000	3	"Börnin mín "	1	0.191205917870746	0.128970452477258	0.445078972789687	0.234744656862309
"2006"	2005	1	1	0	0	0	0	2	"Aðeins bull Það er einhver sem hefur fundið á því og unnið mikið af peningum á loftslagsbreytingum sem skapast af fólki er undir 1 prósent hvíld er eðlilegt "	0	0.171798292810057	0.0626106426905973	0.399552002336846	0.366039062162499
"2007"	2006	1	1	0	0.25	0	0	2	"Bara bull "	0	0.200387654106496	0.298476862211347	0.296395943749993	0.204739539932163
"2008"	2007	2	2	1	0.5	0.6666667	410000	3	"Baða á ströndinni í Noregi! :-) "	1	0.226669774683997	0.318459626658322	0.259324506296266	0.195546092361415
"2009"	2008	4	2	1	1	0.3333333	0	0	"Skógrækt Coral Reef Overpopulation Ice Melting "	0	0.106173165021169	0.766639942342804	0.0722030053061351	0.0549838873298921
"2010"	2009	4	1	0	0.25	0.3333333	460000	2	"Gjöld "	0	0.265420343467875	0.184512468621162	0.312456298369744	0.23761088954122
"2011"	2010	4	1	0	0	0	0	0	"Gjöld "	0	0.303905005505555	0.163910898977791	0.294715448290476	0.237468647226177
"2012"	2011	4	1	1	0.25	0.3333333	450000	2	"Gjöld "	0	0.24782093838138	0.27571267820437	0.247235174879581	0.229231208534669
"2013"	2012	5	1	1	0.5	0.3333333	350000	2	"Útblástur frá bíl "	0	0.215176540328446	0.18562314166478	0.340872354137736	0.258327963869038
"2014"	2013	2	2	1	0.5	0.3333333	340000	2	"Að loftslagið í heiminum er á leiðinni til að vera brotinn "	0	0.241095198933703	0.127876357308711	0.333286111408564	0.297742332349022
"2015"	2014	3	2	1	0.5	0.3333333	250000	2	"Að veðrið hafi breyst mikið nýjustu árin "	0	0.2709518288845	0.366350221108416	0.196582765352614	0.166115184654471
"2016"	2015	4	2	1	1	0.6666667	250000	2	"Að veðrið versnar (mismunandi / útlendingur) ár í mörg ár "	0	0.190582046748655	0.316102723961168	0.323965250264892	0.169349979025284
"2017"	2016	1	1	0	0.75	0.3333333	0	2	"Að við afhjúpa heiminn sem við lifum í mikilli hættu að það er orku ójafnvægi í heiminum að við megum ekki fara upp allt sem er undir yfirborði jarðarinnar "	0	0.141141392303132	0.0259572220478385	0.557089241175306	0.275812144473723
"2018"	2017	4	1	1	0.75	0.3333333	0	3	"að við verðum að gera eitthvað um þetta eða koma barnið okkar og barnabörn til að berjast í dems "	1	0.136403897068148	0.040777746079816	0.410331271760591	0.412487085091445
"2019"	2018	3	1	1	1	0.3333333	550000	2	"Að við verðum að gera eitthvað um það hratt en að það vilji ekki vera merkt á ævi minni en aftur að það telur að gera eitthvað "	0	0.137966662411364	0.0374853151290112	0.341972233724945	0.48257578873468
"2020"	2019	2	2	1	0.75	0.3333333	400000	3	"að við verðum að gera eitthvað um það "	1	0.160112679819458	0.071972598982835	0.411374177158089	0.356540544039618
"2021"	2020	3	1	1	1	0.6666667	180000	1	"Að við verðum að koma niður gróðurhúsalofttegundinni sem við spýtum og allir lífvörður verða að leggja sitt af mörkum og öllum löndum "	0	0.128404180714409	0.0237179415131992	0.591594777934941	0.256283099837451
"2022"	2021	6	1	0	0.25	0.3333333	280000	3	"Að við getum gert við loftslagið þegar heimurinn okkar reikningur fyrir mesta áhrif á loftslagið í formi eldgosum "	1	0.189242528110351	0.0400280188751889	0.501565189948593	0.269164263065867
"2023"	2022	4	1	1	0.5	0.3333333	800000	2	"að við fáum sífellt mismunandi veðurskilyrði og að meiri tegund af mikilli veðri á sér stað "	0	0.167046758821047	0.387118309358783	0.288936456873909	0.156898474946261
"2024"	2023	1	1	1	0.5	0.6666667	0	2	"Að við erum okkar eigin versta óvinur þegar kemur að loftslagsbreytingum í þeim skilningi að íbúafjöldi á jörðinni er aðlagað til að hafa eilíft aukning þannig að íbúar á jörðinni hafi margfaldað frá upphafi 1900s auk tæknilegra uppfinninga sem hafa leitt Til að aukin neytt af jarðefnaeldsneyti er aðallega kennt fyrir litla sjálfbæran loftslagsmálaráðuneytið, sem við sjáum í dag, er langt frá sjálfbærum þegar það gegnir litlu hlutverki frá eða hvort Noregur bora fyrir meira eða minna olíu, hvað er hlutverk í Big og allt er það sem íbúa ríkur lönd eins og Kína gera núna og út í tíma "	0	0.179410330465811	0.0523158134248259	0.418418090221265	0.349855765888099
"2025"	2024	3	2	1	0.75	0.6666667	200000	3	"Að við erum að fara að eyðileggja eigin auðlindir jarðarinnar - vegna þess að ofnotkun okkar á Vesturlöndum hefur áhrif á umhverfið neikvætt og að þessar breytingar í fyrsta lagi hafa áhrif á fátækustu löndin og fólkið sem býr þar. "	1	0.154563263167214	0.0303893406061488	0.647821792105116	0.167225604121521
"2026"	2025	5	2	1	0.75	0.3333333	271000	2	"Að við eigum öll ábyrgð á að sjá um umhverfið okkar "	0	0.229997690936321	0.093116889769945	0.450684246017943	0.226201173275791
"2027"	2026	3	2	1	0.5	0.6666667	408000	3	"Að heimurinn loftslagsbreytingar á neikvæðan hátt "	1	0.224779268998783	0.250969579863815	0.320056838917799	0.204194312219603
"2028"	2027	5	1	1	0.5	0.3333333	500000	2	"Að heimurinn stendur fyrir ofan mikið vandamál sem ég held ekki að þeir geti leyst eins mikið af því að Vaerden vill framfarir með mikilli mengun sem fylgir hreinu vatni og matur verður vandamál fyrir loftslag. "	0	0.308789635101925	0.122212029020193	0.345085385258387	0.223912950619495
"2029"	2028	4	1	1	0.75	0.6666667	650000	3	"Að vatnið muni rísa upp og ógna mörgum löndum "	1	0.194483300976132	0.0989361905566071	0.359921512438555	0.346658996028706
"2030"	2029	4	1	1	1	0.3333333	500000	2	"Að vatnsvatn og loft byrjar að verða svo mengað að meiðslan byrji að verða erfitt að leiðrétta "	0	0.202242159369551	0.231846689316614	0.300455853006027	0.265455298307808
